Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
1805,40.0017900,-79.5830460,312.6,172,122,112
1815,40.0017360,-79.5831200,312.1,172,122,112
1820,40.0017300,-79.5832440,311.2,172,122,112
1825,40.0017550,-79.5833900,310.6,172,122,112
1830,40.0017550,-79.5835200,310.1,172,122,112
1835,40.0017600,-79.5836500,308.9,172,122,112
1840,40.0017780,-79.5837860,307.7,172,122,112
1845,40.0017900,-79.5839160,307.2,172,122,112
1850,40.0018200,-79.5840300,306.8,172,122,112
1855,40.0018420,-79.5841400,306.1,172,122,112
1858,40.0018420,-79.5841400,306.1,159,122,112
1861,40.0017800,-79.5841800,306.3,159,122,112
1866,40.0017000,-79.5841800,306.5,159,122,112
1871,40.0015870,-79.5842000,306.7,159,122,112
1876,40.0014720,-79.5842200,307.0,159,122,112
1881,40.0014200,-79.5842200,307.0,159,122,112
1896,40.0012360,-79.5842400,307.4,159,122,112
1901,40.0011440,-79.5842300,307.7,159,122,112
1911,40.0010760,-79.5842100,308.0,159,122,112
1916,40.0010220,-79.5842100,308.2,159,122,112
1918,40.0010220,-79.5842100,308.2,170,122,112
1921,40.0009160,-79.5842200,308.4,170,122,112
1926,40.0008540,-79.5842100,308.4,170,122,112
1936,40.0007200,-79.5842000,309.1,170,122,112
1941,40.0006520,-79.5842060,309.8,170,122,112
1951,40.0005260,-79.5842000,311.4,170,122,112
1956,40.0004350,-79.5842000,312.2,170,122,112
1966,40.0003100,-79.5841900,313.2,170,122,112
1971,40.0003100,-79.5841900,313.2,170,122,112
1976,40.0001950,-79.5841800,314.4,170,122,112
1978,40.0001950,-79.5841800,314.4,153,122,112
1981,40.0001400,-79.5841750,314.8,153,122,112
1986,40.0000840,-79.5841700,315.1,153,122,112
1996,39.9999540,-79.5841700,316.4,153,122,112
2001,39.9998860,-79.5841600,316.9,153,122,112
2011,39.9997860,-79.5841750,318.0,153,122,112
2016,39.9997200,-79.5841800,318.9,153,122,112
2021,39.9996500,-79.5841750,319.7,153,122,112
2036,39.9995420,-79.5841800,320.6,153,122,112
2038,39.9995420,-79.5841800,320.6,147,122,112
2041,39.9994850,-79.5841700,320.9,147,122,112
2046,39.9994300,-79.5841450,321.3,147,122,112
2051,39.9993630,-79.5841300,322.0,147,122,112
2056,39.9992940,-79.5841750,322.5,147,122,112
2066,39.9991650,-79.5841750,323.4,147,122,112
2071,39.9991000,-79.5842000,323.8,147,122,112
2076,39.9990200,-79.5842100,324.2,147,122,112
2086,39.9989360,-79.5843200,323.0,147,122,112
2091,39.9989240,-79.5843800,322.1,147,122,112
