Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
2233,39.9084240,-79.7122600,323.7,121,122,112
2238,39.9083670,-79.7121800,323.7,121,122,112
2243,39.9083250,-79.7121100,323.6,121,122,112
2248,39.9082950,-79.7120200,323.8,121,122,112
2253,39.9082700,-79.7119140,323.7,121,122,112
2258,39.9082760,-79.7118100,323.8,121,122,112
2263,39.9082900,-79.7117160,323.8,121,122,112
2268,39.9083330,-79.7116400,323.8,121,122,112
2273,39.9083820,-79.7115800,323.8,121,122,112
2278,39.9084360,-79.7115100,323.6,121,122,112
2278,39.9084360,-79.7115100,323.6,121,122,112
2279,39.9084360,-79.7115100,323.6,117,122,112
2283,39.9084970,-79.7114100,323.7,117,122,112
2288,39.9085580,-79.7112960,323.5,117,122,112
2293,39.9086100,-79.7112100,323.6,117,122,112
2298,39.9086530,-79.7111360,323.8,117,122,112
2303,39.9087100,-79.7110440,323.6,117,122,112
2310,39.9087970,-79.7109150,323.6,117,122,112
2315,39.9088310,-79.7108690,323.7,117,122,112
2320,39.9088640,-79.7108240,323.7,117,122,112
2325,39.9088970,-79.7107790,323.6,117,122,112
2330,39.9089300,-79.7107340,323.7,117,122,112
2339,39.9089640,-79.7106880,323.7,118,122,112
2340,39.9089970,-79.7106430,323.8,118,122,112
2345,39.9091700,-79.7105600,323.7,118,122,112
2350,39.9092500,-79.7105600,323.7,118,122,112
2355,39.9093100,-79.7105900,323.8,118,122,112
2360,39.9093900,-79.7106500,323.9,118,122,112
2365,39.9094600,-79.7107100,323.8,118,122,112
2370,39.9095040,-79.7107850,323.7,118,122,112
2375,39.9095300,-79.7108800,323.5,118,122,112
2380,39.9095340,-79.7109760,323.6,118,122,112
2385,39.9095100,-79.7110900,323.4,118,122,112
2390,39.9094500,-79.7112260,323.5,118,122,112
2395,39.9094300,-79.7112620,323.8,118,122,112
2400,39.9094100,-79.7112980,323.8,119,122,112
2400,39.9093900,-79.7113340,323.7,119,122,112
2405,39.9093480,-79.7114100,323.7,119,122,112
2410,39.9093000,-79.7114800,323.8,119,122,112
2415,39.9092520,-79.7115600,323.8,119,122,112
2420,39.9092030,-79.7116500,323.7,119,122,112
2425,39.9091450,-79.7117200,323.7,119,122,112
2430,39.9090920,-79.7118100,323.7,119,122,112
2435,39.9090420,-79.7118900,323.8,119,122,112
2440,39.9089970,-79.7119750,323.7,119,122,112
2445,39.9089430,-79.7120600,323.8,119,122,112
2450,39.9088860,-79.7121400,323.7,119,122,112
2455,39.9088130,-79.7122400,323.7,119,122,112
2459,39.9087850,-79.7122530,323.7,120,122,112
2460,39.9087560,-79.7122650,323.7,120,122,112
2465,39.9086840,-79.7122960,323.9,120,122,112
2470,39.9086040,-79.7123100,323.8,120,122,112
2475,39.9085270,-79.7123200,323.8,120,122,112
2480,39.9084550,-79.7122960,323.7,120,122,112
2485,39.9083820,-79.7122340,323.6,120,122,112
2490,39.9083180,-79.7121400,323.7,120,122,112
2495,39.9082830,-79.7120500,323.7,120,122,112
2500,39.9082640,-79.7119500,323.7,120,122,112
2505,39.9082680,-79.7118500,323.8,120,122,112
2510,39.9082950,-79.7117600,323.7,120,122,112
2515,39.9083200,-79.7116700,323.8,120,122,112
2518,39.9083200,-79.7116700,323.8,120,122,112
2520,39.9083700,-79.7115900,323.8,120,122,112
