Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
463,40.0130160,-79.5888460,292.8,89,122,112
464,40.0130310,-79.5888480,292.9,89,122,112
465,40.0130470,-79.5888460,292.9,89,122,112
466,40.0130620,-79.5888430,292.9,89,122,112
467,40.0130800,-79.5888370,293.0,89,122,112
468,40.0131010,-79.5888350,293.0,89,122,112
469,40.0131180,-79.5888340,293.0,89,122,112
470,40.0131290,-79.5888350,293.0,89,122,112
471,40.0131420,-79.5888360,293.0,89,122,112
472,40.0131570,-79.5888380,293.0,89,122,112
473,40.0131570,-79.5888380,293.0,89,122,112
474,40.0131570,-79.5888380,293.0,89,122,112
475,40.0131570,-79.5888380,293.0,90,122,112
476,40.0131720,-79.5888310,293.0,90,122,112
477,40.0131720,-79.5888310,293.0,91,122,112
478,40.0131850,-79.5888300,293.0,92,122,112
479,40.0131980,-79.5888310,293.0,92,122,112
480,40.0132150,-79.5888320,293.0,91,122,112
481,40.0132390,-79.5888320,293.0,91,122,112
482,40.0132620,-79.5888370,293.0,91,122,112
483,40.0132830,-79.5888430,293.0,91,122,112
484,40.0133030,-79.5888510,293.0,91,122,112
485,40.0133230,-79.5888580,293.0,91,122,112
486,40.0133390,-79.5888640,293.0,90,122,112
487,40.0133540,-79.5888660,293.0,90,122,112
488,40.0133650,-79.5888660,293.0,90,122,112
489,40.0133650,-79.5888660,293.0,90,122,112
490,40.0133780,-79.5888650,293.0,90,122,112
491,40.0133890,-79.5888640,293.0,89,122,112
492,40.0134010,-79.5888660,292.9,89,122,112
493,40.0134010,-79.5888660,292.9,89,122,112
494,40.0134190,-79.5888670,292.9,88,122,112
495,40.0134310,-79.5888660,292.9,88,122,112
496,40.0134470,-79.5888620,292.8,88,122,112
497,40.0134660,-79.5888570,292.8,88,122,112
498,40.0134880,-79.5888500,292.7,88,122,112
499,40.0135070,-79.5888450,292.6,88,122,112
500,40.0135270,-79.5888410,292.6,88,122,112
501,40.0135470,-79.5888380,292.5,89,122,112
502,40.0135660,-79.5888360,292.5,89,122,112
503,40.0135810,-79.5888370,292.4,89,122,112
504,40.0135920,-79.5888370,292.4,89,122,112
505,40.0136010,-79.5888380,292.4,89,122,112
506,40.0136010,-79.5888380,292.4,89,122,112
507,40.0136120,-79.5888430,292.4,89,122,112
508,40.0136120,-79.5888430,292.4,90,122,112
509,40.0136280,-79.5888460,292.3,91,122,112
510,40.0136380,-79.5888460,292.3,91,122,112
511,40.0136490,-79.5888460,292.2,91,122,112
512,40.0136630,-79.5888450,292.2,91,122,112
513,40.0136790,-79.5888450,292.2,90,122,112
514,40.0136980,-79.5888430,292.1,89,122,112
515,40.0137160,-79.5888410,292.1,88,122,112
516,40.0137380,-79.5888420,292.0,88,122,112
517,40.0137650,-79.5888470,291.8,88,122,112
518,40.0137900,-79.5888540,291.7,87,122,112
519,40.0138100,-79.5888600,291.5,87,122,112
520,40.0138240,-79.5888640,291.4,86,122,112
521,40.0138350,-79.5888650,291.3,86,122,112
522,40.0138460,-79.5888660,291.3,87,122,112
523,40.0138570,-79.5888640,291.2,87,122,112
524,40.0138660,-79.5888630,291.1,87,122,112
525,40.0138750,-79.5888620,291.1,87,122,112
526,40.0138880,-79.5888630,291.0,88,122,112
527,40.0139050,-79.5888690,290.8,89,122,112
528,40.0139270,-79.5888750,290.7,89,122,112
529,40.0139520,-79.5888790,290.5,90,122,112
530,40.0139750,-79.5888810,290.3,91,122,112
531,40.0139990,-79.5888810,290.1,92,122,112
532,40.0140190,-79.5888780,290.0,93,122,112
533,40.0140330,-79.5888750,289.9,94,122,112
534,40.0140330,-79.5888750,289.9,94,122,112
535,40.0140490,-79.5888710,289.8,95,122,112
536,40.0140580,-79.5888700,289.7,96,122,112
537,40.0140690,-79.5888690,289.6,96,122,112
538,40.0140840,-79.5888690,289.5,97,122,112
539,40.0141060,-79.5888700,289.3,98,122,112
540,40.0141280,-79.5888710,289.2,99,122,112
541,40.0141510,-79.5888710,289.0,100,122,112
542,40.0141770,-79.5888690,288.8,100,122,112
543,40.0142050,-79.5888640,288.5,100,122,112
544,40.0142250,-79.5888600,288.4,100,122,112
545,40.0142360,-79.5888540,288.2,100,122,112
546,40.0142500,-79.5888480,288.1,99,122,112
547,40.0142610,-79.5888410,288.0,99,122,112
548,40.0142610,-79.5888410,288.0,97,122,112
549,40.0142750,-79.5888330,287.9,97,122,112
