Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
517,40.0141340,-79.5888770,289.1,88,122,112
518,40.0141490,-79.5888800,289.0,88,122,112
519,40.0141610,-79.5888800,288.9,87,122,112
520,40.0141740,-79.5888780,288.8,87,122,112
521,40.0141910,-79.5888780,288.6,87,122,112
522,40.0142080,-79.5888760,288.5,86,122,112
523,40.0142280,-79.5888750,288.3,86,122,112
524,40.0142470,-79.5888720,288.1,86,122,112
525,40.0142620,-79.5888710,288.0,86,122,112
526,40.0142760,-79.5888720,287.9,86,122,112
527,40.0142890,-79.5888750,287.8,86,122,112
528,40.0143010,-79.5888770,287.7,84,122,112
529,40.0143170,-79.5888770,287.5,85,122,112
530,40.0143380,-79.5888730,287.3,86,122,112
531,40.0143570,-79.5888690,287.2,86,122,112
532,40.0143690,-79.5888620,287.0,87,122,112
533,40.0143780,-79.5888560,286.9,87,122,112
534,40.0143940,-79.5888530,286.8,87,122,112
535,40.0144150,-79.5888580,286.6,86,122,112
536,40.0144370,-79.5888690,286.3,86,122,112
537,40.0144540,-79.5888780,286.2,86,122,112
538,40.0144670,-79.5888840,286.0,85,122,112
539,40.0144800,-79.5888850,285.9,84,122,112
540,40.0144940,-79.5888830,285.8,84,122,112
541,40.0145090,-79.5888790,285.6,84,122,112
542,40.0145280,-79.5888730,285.4,84,122,112
543,40.0145440,-79.5888690,285.3,84,122,112
544,40.0145550,-79.5888670,285.1,84,122,112
545,40.0145670,-79.5888660,285.0,84,122,112
546,40.0145830,-79.5888630,284.9,84,122,112
547,40.0145990,-79.5888600,284.7,84,122,112
548,40.0146110,-79.5888590,285.0,84,122,112
549,40.0146110,-79.5888590,285.0,84,122,112
