Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
359,40.0100510,-79.5888420,290.0,84,122,112
360,40.0100780,-79.5888510,290.0,84,122,112
361,40.0101050,-79.5888570,290.0,84,122,112
362,40.0101320,-79.5888600,289.9,85,122,112
363,40.0101600,-79.5888600,289.9,85,122,112
364,40.0101880,-79.5888590,290.0,85,122,112
365,40.0102130,-79.5888590,290.0,85,122,112
366,40.0102380,-79.5888590,290.0,85,122,112
367,40.0102600,-79.5888600,290.0,85,122,112
368,40.0102800,-79.5888640,290.0,85,122,112
369,40.0102930,-79.5888660,290.0,85,122,112
370,40.0103020,-79.5888670,290.0,85,122,112
371,40.0103020,-79.5888670,290.0,85,122,112
372,40.0103020,-79.5888670,290.0,84,122,112
373,40.0103040,-79.5888550,290.0,84,122,112
374,40.0103040,-79.5888550,290.0,84,122,112
375,40.0103030,-79.5888360,290.0,84,122,112
376,40.0103030,-79.5888360,290.0,84,122,112
377,40.0103030,-79.5888210,290.0,84,122,112
378,40.0103030,-79.5888210,290.0,84,122,112
379,40.0103260,-79.5888170,290.0,84,122,112
380,40.0103440,-79.5888160,290.0,84,122,112
381,40.0103640,-79.5888150,290.0,84,122,112
382,40.0103850,-79.5888150,290.0,85,122,112
383,40.0104060,-79.5888160,290.0,85,122,112
384,40.0104290,-79.5888200,290.1,85,122,112
385,40.0104520,-79.5888260,290.1,85,122,112
386,40.0104720,-79.5888340,290.1,85,122,112
387,40.0104890,-79.5888420,290.1,84,122,112
388,40.0105040,-79.5888490,290.1,84,122,112
389,40.0105150,-79.5888520,290.1,84,122,112
390,40.0105150,-79.5888520,290.1,84,122,112
391,40.0105150,-79.5888520,290.1,84,122,112
392,40.0105270,-79.5888460,290.1,84,122,112
393,40.0105270,-79.5888460,290.1,84,122,112
394,40.0105270,-79.5888460,290.1,84,122,112
395,40.0105250,-79.5888310,290.1,84,122,112
396,40.0105250,-79.5888310,290.1,85,122,112
397,40.0105250,-79.5888310,290.1,85,122,112
398,40.0105250,-79.5888310,290.1,85,122,112
399,40.0105250,-79.5888310,290.1,84,122,112
400,40.0105250,-79.5888310,290.1,84,122,112
401,40.0105250,-79.5888310,290.1,83,122,112
402,40.0105510,-79.5888260,290.1,83,122,112
403,40.0105630,-79.5888240,290.1,83,122,112
404,40.0105770,-79.5888220,290.1,83,122,112
405,40.0106020,-79.5888240,290.1,83,122,112
406,40.0106270,-79.5888270,290.1,84,122,112
407,40.0106490,-79.5888320,290.2,84,122,112
408,40.0106680,-79.5888370,290.2,84,122,112
409,40.0106870,-79.5888420,290.2,84,122,112
410,40.0107040,-79.5888460,290.2,84,122,112
411,40.0107170,-79.5888500,290.2,84,122,112
412,40.0107280,-79.5888530,290.2,83,122,112
413,40.0107280,-79.5888530,290.2,83,122,112
414,40.0107420,-79.5888520,290.2,82,122,112
415,40.0107420,-79.5888520,290.2,82,122,112
416,40.0107420,-79.5888520,290.2,82,122,112
417,40.0107510,-79.5888400,290.2,83,122,112
418,40.0107510,-79.5888400,290.2,84,122,112
419,40.0107640,-79.5888190,290.2,84,122,112
420,40.0107730,-79.5888110,290.2,83,122,112
421,40.0107830,-79.5888060,290.2,84,122,112
422,40.0107940,-79.5888040,290.2,84,122,112
423,40.0108080,-79.5888020,290.2,84,122,112
424,40.0108250,-79.5888010,290.2,85,122,112
425,40.0108460,-79.5888010,290.2,84,122,112
